userId,timestamp,review,item,rating,helpfulness,gender,category,item_id,item_price,user_city
1199,13000,I have never seen a Tom Hanks movie I haven't liked so far..,Green Mile,5.0,4.0,F,Movies,33,140.0,18
1200,20600,AOL needs to improve its service,AOL (America Online),4.0,0.0,M,Online Stores & Services,0,145.84,27
1200,22600,GROCERIES? Not online,Priceline Flight Reservations,3.0,4.0,M,Online Stores & Services,56,15.42,27
1200,31100,YUMMY! Thats a darn good burger!,Wendy's,5.0,4.0,M,Restaurants & Gourmet,84,69.0,27
1200,32600,I though Video Killed the radio star???,MTV,3.0,4.0,M,Media,39,138.0,27
1200,40200,Makes you think........,Sixth Sense,4.0,0.0,M,Movies,65,41.16,27
1200,40500,Major Disapointment!,"South Park: Bigger, Longer & Uncut",3.0,0.0,M,Movies,68,143.11,27
1200,41500,Best E-Card Site online!,Blue Mountain Arts eCards,5.0,4.0,M,Online Stores & Services,13,91.29,27
1200,42900,If you like paper thin hamburgers with dried onions!,McDonald's,1.0,0.0,M,Restaurants & Gourmet,41,30.74,27
1200,42900,"SUBWAY- Quick, Cheap and not to bad tasting Lunch",Subway,4.0,4.0,M,Restaurants & Gourmet,73,48.0,27
1200,52000,Microwaved Hamburgers????,Burger King,3.0,4.0,M,Restaurants & Gourmet,16,49.0,27
1200,52700,HOLY COW! They Have Improved!!!!!,StartSampling.Com,4.0,4.0,M,Online Stores & Services,72,49.0,27
1200,90500,Men in trenchcoats turn me on!,Matrix,5.0,4.0,M,Movies,40,24.51,27
1200,121100,Ever feel outcast?,X-Men,4.0,0.0,M,Movies,86,66.39,27
7209,11700,It's Kinda Nutty,Austin Powers: The Spy Who Shagged Me,4.0,0.0,M,Movies,9,111.0,6
7209,41100,How Cool!,Sixth Sense,5.0,3.0,M,Movies,65,41.16,6
7212,30900,The Matrix has you,Matrix,5.0,0.0,M,Movies,40,24.51,11
1201,52400,Not bad.,Earthlink,4.0,4.0,M,Online Stores & Services,23,68.0,6
7213,41500,Get ready for a new addiction!,The Sims 2: Open for Business for Windows,5.0,0.0,F,Games,79,27.0,22
7213,62000,Make sure your tissue is handy before watching this one!,Green Mile,5.0,4.0,F,Movies,33,140.0,22
7213,70600,"If You Don't Want It, Sell It!",eBay,4.0,4.0,F,Online Stores & Services,88,149.0,22
7213,100500,I Love to Watch a Tricky Flick! ,Sixth Sense,4.0,4.0,F,Movies,65,41.16,22
7213,120700,Freebies are FUN!,StartSampling.Com,4.0,4.0,F,Online Stores & Services,72,49.0,22
7214,12700,just found them &amp; very pleased,Blue Mountain Arts eCards,5.0,4.0,M,Online Stores & Services,13,91.29,2
1202,90800,The great AA rip off,All Advantage,1.0,4.0,F,Online Stores & Services,1,23.08,7
1202,111300,Good game but is it worth the upgrade,The Sims 2: Open for Business for Windows,4.0,0.0,F,Games,79,27.0,7
7215,11700,Same old stuff,Sega Dreamcast Grey Console,2.0,3.0,M,Games,62,62.0,22
792,120200,Zelda Ocarina of time,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,F,Games,77,59.0,33
792,121300,Rollercoaster tycoon,Roller Coaster Tycoon For Windows,4.0,3.0,F,Games,59,90.83,33
6042,112800,A Girl's Opinion,Gladiator,5.0,3.0,M,Movies,30,65.17,13
6042,11100,Outstanding filmmaking,Talented Mr. Ripley,4.0,4.0,M,Movies,75,89.0,13
6042,11400,"Great, mind-blowing movie",Matrix,5.0,4.0,M,Movies,40,24.51,13
6042,11400,Get a piece of the pie!,American Pie,5.0,4.0,M,Movies,6,117.89,13
6042,71500,Well done adaptation of a comic book series,X-Men,4.0,4.0,M,Movies,86,66.39,13
1204,50400,Final Fantasy Still Strong at #8,Final Fantasy VIII for PlayStation 1,5.0,4.0,M,Games,27,136.05,21
7217,60300,"Good, but Better in the 80's!",Wendy's,4.0,4.0,M,Restaurants & Gourmet,84,69.0,5
7218,61300,Not a Chick Flick,Gladiator,3.0,0.0,F,Movies,30,65.17,6
7219,100409,Great and Speedy,Quicken Loans,4.0,1.0,F,Personal Finance,57,36.0,18
7220,81110,The Legend of Zelda Ocarina of time- A classic and an innovation,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,1.0,M,Games,77,59.0,32
7221,41300,early arrival....imagine that!,Delta Air Lines,4.0,3.0,M,Hotels & Travel,20,116.0,21
7221,41700,Remember when mtv was music?,MTV,1.0,3.0,M,Media,39,138.0,21
7222,62500,Bank Of America back on track,Bank of America,4.0,0.0,F,Personal Finance,10,59.21,17
7222,62600,Gladiator: the Best movie I Have seen in a long time,Gladiator,5.0,0.0,F,Movies,30,65.17,17
7222,62800,yUMMY!!!! AWESOME STEAKHOUSE!,Outback Steakhouse,5.0,4.0,F,Restaurants & Gourmet,50,25.0,17
7222,62900,Jay leno,NBC,4.0,4.0,F,Media,44,92.0,17
7224,11700,"Gold and Colorful, and  FUN ",The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,M,Games,77,59.0,14
7224,11700,Get Paid? I guess,All Advantage,3.0,0.0,M,Online Stores & Services,1,23.08,14
7224,11900,You get free money....  IF YOU WIN ,Treeloot.com,2.0,4.0,M,Online Stores & Services,81,94.83,14
7224,12000,"You've got mail, But you've also got to stop using this!",AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,14
7224,12000,"Spedia,  What is that supposed to mean? ",Spedia,2.0,4.0,M,Online Stores & Services,70,58.32,14
7224,30300, Net  ZERO  . Is it worth your time?,NetZero,1.0,0.0,M,Online Stores & Services,46,53.0,14
7225,121799,THe MaTriX is THE ONE!!!,Matrix,5.0,4.0,F,Movies,40,24.51,27
1271,121199,GOOD VIDEO,Austin Powers: The Spy Who Shagged Me,5.0,4.0,F,Movies,9,111.0,7
7227,12800,I don't get this thing!,Playtex Diaper Genie System,1.0,3.0,M,Kids & Family,55,12.0,12
7228,70400,Highly Addictive Fun,The Sims 2: Open for Business for Windows,5.0,0.0,M,Games,79,27.0,1
7228,70400,Roller Coaster Tycoon - Non-Stop Addictive Fun!,Roller Coaster Tycoon For Windows,5.0,0.0,M,Games,59,90.83,1
7228,70500,Great Action,Mission: Impossible II,4.0,3.0,M,Movies,42,144.28,1
7229,81200,Farther than a mile...,Green Mile,5.0,4.0,M,Movies,33,140.0,13
7230,91000,AOL IS THE WORST WAY TO ACCESS THE INTERNET,AOL (America Online),1.0,3.0,F,Online Stores & Services,0,145.84,0
1272,70100,Makes Rareware have a good reputation,Golden Eye 007 for Nintendo 64,5.0,4.0,M,Games,31,83.48,20
1272,70200,"Wecome, to THE MATRIX",Matrix,5.0,3.0,M,Movies,40,24.51,20
1272,110200,Pretty bad service,Alta Vista (by 1stUp),2.0,3.0,M,Online Stores & Services,2,46.63,20
7232,83000,MCDONALDS IS A RESTAURANT FOR ALL AT ANY TIME,McDonald's,5.0,4.0,M,Restaurants & Gourmet,41,30.74,36
7232,112300,A good movie- sort of- maybe....,Unbreakable,3.0,4.0,M,Movies,82,51.13,36
7231,70901,You'll Shriek for Shrek!,Shrek,5.0,0.0,F,Movies,63,75.14,38
7233,10100,A small warning to parents whose children love the original &quot;Toy Story&quot;,Toy Story 2,4.0,0.0,F,Movies,80,143.01,30
7233,10100,Solid dependable,Earthlink,5.0,0.0,F,Online Stores & Services,23,68.0,30
7233,10100,A show that is fuled by marketing,Teletubbies,1.0,4.0,F,Kids & Family,76,48.25,30
7233,10800,I got two Sugar Packets!!!!,StartSampling.Com,3.0,4.0,F,Online Stores & Services,72,49.0,30
7233,12400,They charged me 6 months after I cancelled!,AOL (America Online),1.0,4.0,F,Online Stores & Services,0,145.84,30
7233,12600,They should put this in your doctor's office,Treeloot.com,1.0,4.0,F,Online Stores & Services,81,94.83,30
7234,42401,Free money... what else can I say?,FreeRide.com,4.0,4.0,F,Online Stores & Services,28,147.0,39
7235,22500,Sega Dreamcast!,Sega Dreamcast Grey Console,4.0,3.0,F,Games,62,62.0,22
7235,22500,Scream 3 ,Scream 3,5.0,4.0,F,Movies,61,32.0,22
7235,31400,What? Stupidia?,Spedia,1.0,4.0,F,Online Stores & Services,70,58.32,22
7235,31400,Over 4 million ppl can't be wrong!,All Advantage,5.0,0.0,F,Online Stores & Services,1,23.08,22
7237,70500,"A Clue, A Clue!!",Blue's Clues,5.0,4.0,F,Kids & Family,14,62.01,10
7238,121709,Gotcha,Quicken Loans,1.0,3.0,M,Personal Finance,57,36.0,36
7239,11300,"How To Earn $450  Or More, Get Pampered In A 5-Star Hotel In Your Vacation",Northwest Airlines,5.0,4.0,F,Hotels & Travel,48,82.0,13
7239,11500,"Who Are These Guys, Er, &quot; Aliens&quot; ?  ",Galaxy Quest,3.0,4.0,F,Movies,29,67.0,13
7240,61800,Typical Testosterone Filled Opinion,Mission: Impossible II,4.0,0.0,M,Movies,42,144.28,28
1273,90701,TOP TEN THINGS I HATE ABOUT NEW YORK CITY: A NATIVE NEW YORKER'S RANT,New York City,2.0,4.0,M,Hotels & Travel,47,136.0,29
1275,20400,BofA today is more like DOA!,Bank of America,1.0,4.0,M,Personal Finance,10,59.21,4
1275,20400,Thumbs up and thumbs down...,X.com,3.0,4.0,M,Personal Finance,87,93.55,4
7241,11000,"Deep Blue Sea, Oh there are sharks eating me",Deep Blue Sea,3.0,4.0,M,Movies,19,58.91,15
7241,11400,What is going on?,FreeRide.com,5.0,4.0,M,Online Stores & Services,28,147.0,15
7241,12600,Take a short flight with a cheap price,Southwest Airlines,4.0,4.0,M,Hotels & Travel,69,108.69,15
7241,50600,Good Appetizers and Salads,Applebee's,4.0,4.0,M,Restaurants & Gourmet,8,88.0,15
7241,60101,"Angels Gone Bad, Don't Be Easily Offended",Dogma,4.0,4.0,M,Movies,22,87.59,15
7241,62501,Everyone Should Have a Volley Ball Friend,Cast Away,5.0,4.0,M,Movies,17,126.5,15
7242,60302,Good,Gladiator,4.0,3.0,F,Movies,30,65.17,27
7244,101899,"Small seats, too close",Delta Air Lines,2.0,3.0,M,Hotels & Travel,20,116.0,35
7245,52400,Why do all movies suck now?,Gladiator,2.0,0.0,M,Movies,30,65.17,39
1276,12000,"Zombies, I mean Zelda",The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,4.0,F,Games,77,59.0,10
7246,21400,Giving Board Helps Many People!,eBay,5.0,4.0,F,Online Stores & Services,88,149.0,20
7246,32100,An Auctions Best Friend!,PayPal,5.0,0.0,F,Personal Finance,52,38.0,20
7246,70800,Nations Bank &quot;aka&quot; Bank of America,Bank of America,1.0,4.0,F,Personal Finance,10,59.21,20
7236,70207,"Netflix, Countless movies delivered fast",NetFlix,5.0,4.0,M,Online Stores & Services,45,94.54,18
1277,71299,South Park goes too far,"South Park: Bigger, Longer & Uncut",2.0,3.0,F,Movies,68,143.11,23
1268,70600,The Sims,The Sims 2: Open for Business for Windows,5.0,3.0,F,Games,79,27.0,34
7247,80703,Magical (pun intended) fun,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,M,Books,36,96.0,12
1278,11900,The wait is almost over...,Diablo 2 - Bestseller Series for Windows,5.0,3.0,F,Games,21,52.51,35
1278,52800,Action at its finest...,Mission: Impossible II,4.0,4.0,F,Movies,42,144.28,35
7248,42102,I Think I've Watched it 40 Times,Shrek,5.0,0.0,M,Movies,63,75.14,23
7248,50500,Gotta Love 'em!,Teletubbies,4.0,4.0,M,Kids & Family,76,48.25,23
7248,50800,Immensely Enjoyable...,Gladiator,5.0,4.0,M,Movies,30,65.17,23
7248,71400,My B of A Horror Story!,Bank of America,1.0,4.0,M,Personal Finance,10,59.21,23
7248,72200,They Get Better With Age,"Simpsons, The",5.0,0.0,M,Kids & Family,64,40.0,23
7248,72200,We Macho-ed Our Way Into Death,Perfect Storm,3.0,4.0,M,Movies,54,129.87,23
7248,72400,"Finally, A Sequel Way Better Than the Original",Mission: Impossible II,5.0,4.0,M,Movies,42,144.28,23
7248,80200,"Not Bad, But You Can Get More For Your Money",Outback Steakhouse,3.0,0.0,M,Restaurants & Gourmet,50,25.0,23
7249,103109,Not worth it,Earthlink,1.0,1.0,F,Online Stores & Services,23,68.0,34
7250,22304,Nice but bumpy,Road Runner (includes MediaOne),4.0,0.0,M,Online Stores & Services,58,135.59,5
7250,61101,Fast?? Food,Burger King,1.0,0.0,M,Restaurants & Gourmet,16,49.0,5
7250,62801,"A Man, His Island, and His Volleyball",Cast Away,2.0,4.0,M,Movies,17,126.5,5
7250,102600,Desserts are beyond wonderful,Applebee's,4.0,0.0,M,Restaurants & Gourmet,8,88.0,5
7250,102800,Could it be stupider?,AOL (America Online),1.0,0.0,M,Online Stores & Services,0,145.84,5
7250,120900,History? Not by a longshot!,Patriot,1.0,4.0,M,Movies,51,73.65,5
7251,61900,Loose the cayote,Road Runner (includes MediaOne),4.0,0.0,F,Online Stores & Services,58,135.59,21
7252,10300,an enjoyable but forgettable film!,Galaxy Quest,3.0,3.0,F,Movies,29,67.0,1
7252,10500,sometimes good...sometimes sketchy,MyPoints.com,4.0,4.0,F,Online Stores & Services,43,72.0,1
7252,11100,as helpful as a hole in the head!,Bank of America,3.0,,F,Personal Finance,10,59.21,1
7252,12100,treeloot produces no fruit,Treeloot.com,1.0,0.0,F,Online Stores & Services,81,94.83,1
7252,12400,never on time,American Airlines,3.0,4.0,F,Hotels & Travel,4,61.0,1
7252,12400,the suburbia of internet access,AOL (America Online),2.0,4.0,F,Online Stores & Services,0,145.84,1
7252,62600,A Huge Flea Market,eBay,4.0,0.0,F,Online Stores & Services,88,149.0,1
7252,122999,hurrah for FreeRide,FreeRide.com,5.0,4.0,F,Online Stores & Services,28,147.0,1
7252,122999,"If they fly there, use them.",Southwest Airlines,5.0,0.0,F,Hotels & Travel,69,108.69,1
7254,30900,Great game,The Legend Of Zelda Ocarina Of Time for Nintendo 64,4.0,4.0,F,Games,77,59.0,11
7255,122105,AMAZON.COM SUCKS,Amazon.com,1.0,2.0,M,Online Stores & Services,3,129.82,36
1279,32200,Final Fantasy Let Down,Final Fantasy VIII for PlayStation 1,2.0,4.0,M,Games,27,136.05,24
7257,41600,Haley's Comic,Galaxy Quest,3.0,0.0,M,Movies,29,67.0,6
7257,42500,My 2 Cents on Sixth Sense,Sixth Sense,4.0,0.0,M,Movies,65,41.16,6
7257,120200,THE SICK SENSE,What Lies Beneath,1.0,4.0,M,Movies,85,145.0,6
7257,122100,I Am Spartacus.,Gladiator,3.0,0.0,M,Movies,30,65.17,6
7259,30111,Quicken Loans Refinance Mortgage,Quicken Loans,2.0,0.0,F,Personal Finance,57,36.0,32
7260,62807,How did I ever live without NetFlix?,NetFlix,5.0,0.0,F,Online Stores & Services,45,94.54,32
7261,21108,How we got the best deal!,Southwest Airlines,5.0,0.0,M,Hotels & Travel,69,108.69,5
7262,91001,Legend Lure,The Legend Of Zelda Ocarina Of Time for Nintendo 64,4.0,3.0,M,Games,77,59.0,24
1280,122699,Which witch?,Blair Witch Project,1.0,4.0,F,Movies,12,44.0,25
7263,80208,Make you Think drama with a lot of Character,Erin Brockovich,5.0,0.0,M,Movies,24,129.9,16
7263,80208,Committed Customer Service is there when you need them.,eBay,5.0,0.0,M,Online Stores & Services,88,149.0,16
7264,12200,"Fast, Cheap and Easy!!",Priceline Flight Reservations,5.0,4.0,F,Online Stores & Services,56,15.42,14
7264,12400,MOVIE OF THE YEAR!!,Green Mile,5.0,4.0,F,Movies,33,140.0,14
1281,11400,Love this show!!!!,Blue's Clues,5.0,4.0,M,Kids & Family,14,62.01,29
7265,10701,More Than Just a Three Hour Tour,Cast Away,5.0,4.0,F,Movies,17,126.5,9
7265,12401,Start sampling! I would but there's nothing to sample!,StartSampling.Com,3.0,4.0,F,Online Stores & Services,72,49.0,9
7266,40500,NET ZERO--- THIS IS THE ONE FOR ME!!!!!,NetZero,5.0,0.0,M,Online Stores & Services,46,53.0,21
7267,72500,Patriot was Outstanding,Patriot,5.0,4.0,M,Movies,51,73.65,0
7267,72700,Stars for Star Wars,Star Wars Episode I: The Phantom Menace,4.0,0.0,M,Movies,71,23.0,0
7268,121499,Hopefully They Fix It Soon.,Spedia,3.0,3.0,F,Online Stores & Services,70,58.32,22
7269,52802,"Bad Management, Poor Customer Service & More!!!",PayPal,1.0,4.0,M,Personal Finance,52,38.0,6
7270,42400,Doesn't Ever Leave The Airport,Delta Air Lines,1.0,0.0,M,Hotels & Travel,20,116.0,34
7271,80200,Works - painfully - sorta.,NetZero,2.0,0.0,F,Online Stores & Services,46,53.0,21
7271,80200,Shoppers special is here.,BlueLight.com,3.0,4.0,F,Online Stores & Services,15,52.0,21
1282,31100,By far best system I have seen,Sony PlayStation 2 Slimline Console,5.0,0.0,M,Games,67,71.52,13
7272,82701,The guy in the green suit,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,M,Games,77,59.0,19
7273,21800,Vegas Rocks,Las Vegas,5.0,0.0,M,Hotels & Travel,37,35.31,28
7274,41700,Worth Looking into,Alta Vista (by 1stUp),,3.0,M,Online Stores & Services,2,46.63,32
7275,51900,Not for children any more,"Simpsons, The",1.0,3.0,M,Kids & Family,64,40.0,28
7275,53100,Teletubbies are great!!!,Teletubbies,4.0,4.0,M,Kids & Family,76,48.25,28
1283,92700,I'm no patriot...,Patriot,5.0,4.0,F,Movies,51,73.65,9
1283,121500,A legendary game(revised),The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,0.0,F,Games,77,59.0,9
1283,121600,little advantage to AllAdvantage,All Advantage,2.0,4.0,F,Online Stores & Services,1,23.08,9
1283,121800,The Hype of Harry,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,F,Books,36,96.0,9
1284,123099,Fun for the whole family!,The Original Furby,5.0,4.0,M,Kids & Family,78,22.38,12
1285,10600,"The almost gay, naked, and talented Mr. Ripley.",Talented Mr. Ripley,4.0,4.0,M,Movies,75,89.0,19
1285,20600,&quot;Shoot him in the head!&quot;,Scream 3,1.0,3.0,M,Movies,61,32.0,19
1285,52500,Impossible to sit through,Mission: Impossible II,1.0,3.0,M,Movies,42,144.28,19
7277,21705,A good airline with room for improvement.,American Airlines,4.0,0.0,F,Hotels & Travel,4,61.0,29
7278,30400,Alladvantage is one of the better viewbars,All Advantage,4.0,3.0,M,Online Stores & Services,1,23.08,39
7279,11800,The best ISP,Earthlink,5.0,4.0,M,Online Stores & Services,23,68.0,29
7280,32500,GREAT ACTING,American Beauty,4.0,0.0,F,Movies,5,59.0,37
1286,12400,Muse!  Long Time No See!,Dogma,5.0,3.0,M,Movies,22,87.59,33
1287,12102,One of the best movies designed for the whole family!,Shrek,5.0,0.0,M,Movies,63,75.14,32
1287,12402,Great bookstore ,Amazon.com,5.0,3.0,M,Online Stores & Services,3,129.82,32
7281,11600,Makes my son giggle......,Teletubbies,5.0,0.0,M,Kids & Family,76,48.25,35
7282,11111,Refinancing with Quicken Loans,Quicken Loans,3.0,3.0,F,Personal Finance,57,36.0,1
7283,20300,Still thinking about this film 2 weeks later!,Talented Mr. Ripley,5.0,4.0,M,Movies,75,89.0,11
1288,111799,Not Liking it,AOL (America Online),2.0,0.0,F,Online Stores & Services,0,145.84,38
7284,92400,The Sims-One of the best simulation games of the year by far,The Sims 2: Open for Business for Windows,5.0,4.0,F,Games,79,27.0,37
7284,92700,Rollercoaster Mania,Roller Coaster Tycoon For Windows,4.0,4.0,F,Games,59,90.83,37
7285,111306,Quicken was flawless from start to finish,Quicken Loans,5.0,2.0,F,Personal Finance,57,36.0,1
1289,11600,As American as......,American Pie,3.0,0.0,M,Movies,6,117.89,20
1289,41400,"Why, oh why ...George?",Star Wars Episode I: The Phantom Menace,3.0,0.0,M,Movies,71,23.0,20
1289,41400,I see dead people..I think.,Sixth Sense,5.0,3.0,M,Movies,65,41.16,20
7286,10501,the dumb alien things,Teletubbies,2.0,3.0,F,Kids & Family,76,48.25,9
7286,10601,Hot Hot Hot............,American Pie,5.0,0.0,F,Movies,6,117.89,9
7286,10901,Blue where are you?,Blue's Clues,3.0,0.0,F,Kids & Family,14,62.01,9
7286,11801,I don't think ill ever get on a plane.,Cast Away,4.0,3.0,F,Movies,17,126.5,9
7286,12101,Aol!!!!!!!!!!!,AOL (America Online),5.0,3.0,F,Online Stores & Services,0,145.84,9
7286,12201,Diaper genie,Playtex Diaper Genie System,1.0,3.0,F,Kids & Family,55,12.0,9
7286,31601,Big Mac and Mcdonalds,McDonald's,1.0,0.0,F,Restaurants & Gourmet,41,30.74,9
7286,120600,perfect storm,Perfect Storm,5.0,3.0,F,Movies,54,129.87,9
7286,121200,patriot,Patriot,5.0,3.0,F,Movies,51,73.65,9
7286,122300,the matrix,Matrix,5.0,3.0,F,Movies,40,24.51,9
7287,32100,Slow and way too user friendly,AOL (America Online),2.0,3.0,M,Online Stores & Services,0,145.84,33
7287,40300,Absolutely the best at the best price ;),Blue Mountain Arts eCards,5.0,4.0,M,Online Stores & Services,13,91.29,33
7287,40300,Points become prizes! Painless and easy!,MyPoints.com,4.0,4.0,M,Online Stores & Services,43,72.0,33
7287,40300,State of the Art!  Safe &amp; Convenient for auctions!,PayPal,5.0,4.0,M,Personal Finance,52,38.0,33
7287,40300,Excitement and bargains!  Well established site!,eBay,5.0,4.0,M,Online Stores & Services,88,149.0,33
7287,42501,There is No Such Thing as a Free Ride!,FreeRide.com,2.0,4.0,M,Online Stores & Services,28,147.0,33
7287,50300,I always say &quot;Never again!&quot;,McDonald's,2.0,4.0,M,Restaurants & Gourmet,41,30.74,33
7287,51200,Good service!  I only wish they made a frosty in vanilla!  ,Wendy's,4.0,4.0,M,Restaurants & Gourmet,84,69.0,33
7288,21600,A must see movie.,Green Mile,5.0,4.0,M,Movies,33,140.0,21
7290,12902,Bank of America- No more,Bank of America,1.0,3.0,M,Personal Finance,10,59.21,36
7291,52702,Eh...it's pretty good.,Diablo 2 - Bestseller Series for Windows,4.0,3.0,F,Games,21,52.51,21
7292,52800,Free Samples AND Points,StartSampling.Com,5.0,0.0,F,Online Stores & Services,72,49.0,26
7292,52800,I Love Freeride!!,FreeRide.com,5.0,3.0,F,Online Stores & Services,28,147.0,26
7294,12600,The Big Smile,Green Mile,5.0,0.0,M,Movies,33,140.0,29
7294,121999,A reason to buy dvd,Matrix,5.0,0.0,M,Movies,40,24.51,29
7294,122899,Not for me,Deep Blue Sea,2.0,0.0,M,Movies,19,58.91,29
7295,20500,It Will Get To You!,Green Mile,5.0,4.0,F,Movies,33,140.0,22
7296,100900,The Sims - Is it just like the MATRIX?,The Sims 2: Open for Business for Windows,5.0,4.0,F,Games,79,27.0,11
7297,122299,Not as smashing baby!,Austin Powers: The Spy Who Shagged Me,3.0,4.0,M,Movies,9,111.0,33
7297,122299,scaretactics,Blair Witch Project,4.0,0.0,M,Movies,12,44.0,33
7297,122499,NBC for me!,NBC,4.0,4.0,M,Media,44,92.0,33
7298,31807,"For most, Southwest is GREAT",Southwest Airlines,4.0,4.0,F,Hotels & Travel,69,108.69,3
7298,31807,"United -- Great for frequent fliers, not so great for occasional vacation travel",United Airlines,4.0,4.0,F,Hotels & Travel,83,119.87,3
7299,103100,No soup for playstation 2,Sega Dreamcast Grey Console,5.0,3.0,F,Games,62,62.0,10
7300,101001,Ebay -- The retailers paradise,eBay,2.0,3.0,M,Online Stores & Services,88,149.0,11
7302,122903,An Absolute Nightmare!,Delta Air Lines,1.0,0.0,F,Hotels & Travel,20,116.0,17
1297,80500,Key words: Lie and beneath,What Lies Beneath,3.0,0.0,F,Movies,85,145.0,22
1297,80500,A Keeper,Being John Malkovich,5.0,3.0,F,Movies,11,52.0,22
1297,80500,Action Packed,Mission: Impossible II,3.0,3.0,F,Movies,42,144.28,22
1297,80500,Stick with it,Talented Mr. Ripley,4.0,4.0,F,Movies,75,89.0,22
1298,10401,The rootin-est tootin-est kid's movie I've ever seen,Toy Story 2,5.0,4.0,M,Movies,80,143.01,14
1298,52301,"Is it good? Really, really",Shrek,5.0,4.0,M,Movies,63,75.14,14
1298,91300,Is this game addictive or what?,The Sims 2: Open for Business for Windows,2.0,4.0,M,Games,79,27.0,14
1298,91500,Welcome!  You've got a big pain in the butt!,AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,14
1298,91600,An excellent Stephen King adaptation,Green Mile,5.0,0.0,M,Movies,33,140.0,14
1298,91600,MTV likes mindless drones to watch their mindless drivel,MTV,1.0,4.0,M,Media,39,138.0,14
1298,101200,"Shameless promotions &amp; tie-ins (Oh yeah, and they sell food)",McDonald's,2.0,4.0,M,Restaurants & Gourmet,41,30.74,14
1298,101200,Great burgers to go,Burger King,4.0,4.0,M,Restaurants & Gourmet,16,49.0,14
1298,101400,A disappointing ghost story (Warning: Spoilers!),What Lies Beneath,2.0,4.0,M,Movies,85,145.0,14
7305,10100,A Star Packed Dud,Any Given Sunday,2.0,4.0,M,Movies,7,135.0,27
7305,10100,GalaxyQuest - A fun movie,Galaxy Quest,4.0,3.0,M,Movies,29,67.0,27
7305,10200,"Fast, Reliable Internet Connection",Road Runner (includes MediaOne),5.0,4.0,M,Online Stores & Services,58,135.59,27
7304,11400,Want Easy Money??,FreeRide.com,4.0,4.0,M,Online Stores & Services,28,147.0,34
7304,12900,Be Wary of This Site...,StartSampling.Com,1.0,4.0,M,Online Stores & Services,72,49.0,34
7306,72100,A bird's eye view,Delta Air Lines,3.0,0.0,M,Hotels & Travel,20,116.0,29
7306,72100,You get what you pay for,Southwest Airlines,4.0,3.0,M,Hotels & Travel,69,108.69,29
7307,101300,Biggest means what?,United Airlines,2.0,4.0,F,Hotels & Travel,83,119.87,39
7308,30801,not a bad foreign language film,"Crouching Tiger, Hidden Dragon",4.0,3.0,M,Movies,18,117.0,0
7308,51100,dana's &quot;gladiator&quot; review,Gladiator,4.0,3.0,M,Movies,30,65.17,0
7308,53101,not so bad a movie,Pearl Harbor,3.0,0.0,M,Movies,53,141.75,0
7308,70500,dana on &quot;the perfect storm.&quot;,Perfect Storm,4.0,0.0,M,Movies,54,129.87,0
7308,70500,dana about &quot;the patriot&quot;,Patriot,3.0,0.0,M,Movies,51,73.65,0
1299,21600,AOL Blows It Again,AOL (America Online),1.0,4.0,F,Online Stores & Services,0,145.84,21
1299,92600,():::::[];;;;;;;;;;&gt;DIABLO 2&lt;;;;;;;;;;;;[]::::::(),Diablo 2 - Bestseller Series for Windows,5.0,0.0,F,Games,21,52.51,21
7310,80500,Walking the Green Mile!!,Green Mile,5.0,0.0,F,Movies,33,140.0,25
7310,80500,A Breeze!!!!!!,FreeRide.com,5.0,3.0,F,Online Stores & Services,28,147.0,25
1300,91100,Tip on customer service from happy customer,Priceline Flight Reservations,4.0,4.0,M,Online Stores & Services,56,15.42,9
1291,11100,Hey!  2 Connections at Once!,Earthlink,5.0,,M,Online Stores & Services,23,68.0,11
1291,50900,You Want it Right Now,McDonald's,4.0,4.0,M,Restaurants & Gourmet,41,30.74,11
1291,51200,Nos morituri te salutant!,Gladiator,1.0,4.0,M,Movies,30,65.17,11
1291,71000,Marky Mark &amp; The Shark,Perfect Storm,2.0,4.0,M,Movies,54,129.87,11
1291,121199,What Happened to MTV?,MTV,1.0,4.0,M,Media,39,138.0,11
7311,40700,Easy... Fast... Convenient!!!,PayPal,4.0,0.0,F,Personal Finance,52,38.0,39
7311,51400,&quot;The Queen of eBay&quot;........,eBay,5.0,4.0,F,Online Stores & Services,88,149.0,39
7311,51400,Should Call Themselves DISAdvantage!! UPDATE 7/10/00,All Advantage,1.0,0.0,F,Online Stores & Services,1,23.08,39
7311,51500,Friendliness Abounds Here!,Bank of America,4.0,0.0,F,Personal Finance,10,59.21,39
7311,71600,Sorry. All Selected...Sorry. All Selected.. Sorry.. ARRGH!!!,StartSampling.Com,3.0,4.0,F,Online Stores & Services,72,49.0,39
