userId,timestamp,review,item,helpfulness,gender,category,item_id,item_price,user_city,rating
1310,52100,Just Say No To Bad Programming,FOX,4,M,Media,25,80,18,0
1310,60700,"If Smith goes to hell, he should go there for a better movie",Dogma,4,M,Movies,22,87.59,18,0
1310,60800,Is the payoff worth the contrived setup?,Sixth Sense,4,M,Movies,65,41.16,18,0
1310,62600,Field of Dreams in a prison,Green Mile,4,M,Movies,33,140,18,1
1310,70300,Wow...,Fight Club,4,M,Movies,26,97.53,18,1
1310,70800,Panders to cheap sentiment,Patriot,4,M,Movies,51,73.65,18,0
1310,71700,Grr...,X-Men,4,M,Movies,86,66.39,18,1
1310,72900,Boldly squandering its premise,Galaxy Quest,4,M,Movies,29,67,18,0
1310,83000,Late Night With Conan O? ?Brien,NBC,4,M,Media,44,92,18,1
1321,32902,Entertaining....but not for kids!,Shrek,4,M,Movies,63,75.14,11,1
1321,51500,Not all fighting,Fight Club,4,M,Movies,26,97.53,11,1
1321,70300,Herd us in like cattle,Burger King,4,M,Restaurants & Gourmet,16,49,11,0
1321,70600,Welcome to the final act.....,Scream 3,4,M,Movies,61,32,11,0
1321,70800,Truly Addicting,eBay,4,M,Online Stores & Services,88,149,11,1
1321,71600,Miles of great footage,Green Mile,4,M,Movies,33,140,11,1
1321,100302,Four reviews in one!,McDonald's,4,M,Restaurants & Gourmet,41,30.74,11,0
1321,110700,Kraft Taco Shell Recall,Taco Bell,4,M,Restaurants & Gourmet,74,108.3,11,1
1321,111900,Friends,NBC,4,M,Media,44,92,11,1
1321,112500,I'm ready for next years console now,Sony PlayStation 2 Slimline Console,4,M,Games,67,71.52,11,1
1321,112800,Moral Court - Where it pays to be right!,FOX,4,M,Media,25,80,11,0
1321,120200,Jack@ss - Lives up to it's name,MTV,4,M,Media,39,138,11,0
7386,10800,Non stop laugh...,American Pie,4,M,Movies,6,117.89,29,1
7386,11100,A movie to watch over and over and over...,Matrix,4,M,Movies,40,24.51,29,1
7386,11300,Didn't really take a bite out of me,Deep Blue Sea,4,M,Movies,19,58.91,29,0
7386,11500,All &quot;Dis&quot; Advantage,All Advantage,4,M,Online Stores & Services,1,23.08,29,0
7386,11500,And I thought E-greetings.com was great!,Blue Mountain Arts eCards,4,M,Online Stores & Services,13,91.29,29,1
7386,12200,I'll take that tree and shove it up the monkeys @ss!!!!!!,Treeloot.com,4,M,Online Stores & Services,81,94.83,29,0
7386,20300,Pretty decent place to go for something different,Olive Garden,4,M,Restaurants & Gourmet,49,32,29,1
7386,22400,"It must be good, I kept going back",Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,29,1
7386,50400,Would you like fries with your rat burger?  ?,McDonald's,4,M,Restaurants & Gourmet,41,30.74,29,0
7386,62300,Burger King kicks MacDonald's @ss!,Burger King,4,M,Restaurants & Gourmet,16,49,29,1
7386,121699,Hope you don't have plans...you wont leave your TV!,Final Fantasy VIII for PlayStation 1,4,M,Games,27,136.05,29,1
7386,121699,AoHell,AOL (America Online),4,M,Online Stores & Services,0,145.84,29,0
7386,121799,Not as funny as the first but still good,Austin Powers: The Spy Who Shagged Me,4,M,Movies,9,111,29,0
7386,122199,Welcome!!!  .....to hell!,AOL (America Online),4,M,Online Stores & Services,0,145.84,29,0
7386,122299,Blair Witch...so scary it put me to sleep,Blair Witch Project,4,M,Movies,12,44,29,0
7386,122999,Isn't it supposed to be &quot;music&quot; television?!!,MTV,4,M,Media,39,138,29,0
1328,71400,The Wootrix,Matrix,4,F,Movies,40,24.51,37,1
1328,71500,The Usual Mutants ,X-Men,4,F,Movies,86,66.39,37,0
1328,71700,The Sixth Degree of Bruce Willis,Sixth Sense,4,F,Movies,65,41.16,37,0
1328,73000,Sleepy Hollow Version 2.0,Sleepy Hollow,4,F,Movies,66,62,37,0
1328,91600,Natural Born Football Players,Any Given Sunday,4,F,Movies,7,135,37,0
1328,101500,Fight Club Write-Off: 101 Uses For Soap,Fight Club,4,F,Movies,26,97.53,37,1
1328,31000,"Great, But Not As Good As The Originals...",Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,37,1
1328,31100,Diablo II- Finally a RPG better than Everquest!,Diablo 2 - Bestseller Series for Windows,4,F,Games,21,52.51,37,1
1328,31400,One Of The Funniest Movies Of The Year!,"South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,37,1
1328,40201,What A Mindjob,Matrix,4,F,Movies,40,24.51,37,1
1328,50800,10 Years and still going strong...,"Simpsons, The",4,F,Kids & Family,64,40,37,1
1328,120300,"Fast, Friendly, and Filling!",Subway,4,F,Restaurants & Gourmet,73,48,37,1
7402,10700,The Sixth Sense for the Hundreth Time,Sixth Sense,4,M,Movies,65,41.16,27,1
7402,12000,You Know...I cannot go...without...&quot;That 70's Show&quot;,FOX,4,M,Media,25,80,27,1
7402,21500,I Just Don't Get It,Olive Garden,4,M,Restaurants & Gourmet,49,32,27,0
7402,61900,Tyler Durden says...,Fight Club,4,M,Movies,26,97.53,27,1
7402,70100,"War, Regretable War",Patriot,4,M,Movies,51,73.65,27,1
7402,71700,Lost; Rejected,X-Men,4,M,Movies,86,66.39,27,0
7402,122399,Midlife Crisis Coverage:  See Story Below,American Beauty,4,M,Movies,5,59,27,1
7402,122799,Go On and Take a FreeRide.,FreeRide.com,4,M,Online Stores & Services,28,147,27,1
7433,10501,Looking for something?  Have you check ebay yet?,eBay,4,F,Online Stores & Services,88,149,36,1
7433,90800,Blues and Steve,Blue's Clues,4,F,Kids & Family,14,62.01,36,1
7433,91600,Free Ride your Way to Points,FreeRide.com,4,F,Online Stores & Services,28,147,36,1
7433,100300,The one and only fast food Mexican Restaurant,Taco Bell,4,F,Restaurants & Gourmet,74,108.3,36,1
7433,100300,Health Food for a Cheap Price!,Subway,4,F,Restaurants & Gourmet,73,48,36,1
7433,111900,Toy Story 2...Maybe Better than Toy Story 1.,Toy Story 2,4,F,Movies,80,143.01,36,1
7433,113000,And They Call This Food,Burger King,4,F,Restaurants & Gourmet,16,49,36,0
7433,120100,Mr. Grinch You're a Mean One!,How the Grinch Stole Christmas,4,F,Movies,34,65,36,1
7433,120300,Be Careful...You Never Know What the Sea Will Do!,Perfect Storm,4,F,Movies,54,129.87,36,1
7419,70300,"New York City, flying by bike!!!",New York City,4,M,Hotels & Travel,47,136,2,1
7419,12300,Woody Rides Again!!!,Toy Story 2,3,M,Movies,80,143.01,2,1
7419,20100,Free But Bogging Down By De Day...,NetZero,4,M,Online Stores & Services,46,53,2,1
7419,42900,Dave Thomas: Advertising Stud Of The Decade!,Wendy's,4,M,Restaurants & Gourmet,84,69,2,0
7419,123099,"It Sucketh Greatly, M'Lord!",MTV,4,M,Media,39,138,2,0
7419,12700,AOL: Fascism is Alive and Well,AOL (America Online),4,M,Online Stores & Services,0,145.84,2,0
7419,12700,The Most Honest of the Surfbars (UPDATE: Not So Honest),All Advantage,4,M,Online Stores & Services,1,23.08,2,0
7419,12800,Undeveloped Characters Kill Mr. Ripley,Talented Mr. Ripley,4,M,Movies,75,89,2,0
7419,12800,&quot;Tech Noir&quot; Revisited,Matrix,4,M,Movies,40,24.51,2,1
7454,11800,Flamingo Hilton,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,11800,MGM Grand,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,11800,The Mirage,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,11800,Bellagio,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,12000,Glitter Gulch Plaza,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,12000,Sam's Town,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,12000,Rio Suites,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,12000,Binions Horseshoe,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7454,12000,Circus Circus,Las Vegas,4,M,Hotels & Travel,37,35.31,15,1
7437,22500,11 O Clock Trash,MTV,4,M,Media,39,138,6,0
7437,31202,Can Any Given Film score as big?,Any Given Sunday,4,M,Movies,7,135,6,1
7437,60502,Hey! You! Get Off Of My Lawn!,MTV,4,M,Media,39,138,6,0
7437,10100,"Great Speed, at a Great Price",Road Runner (includes MediaOne),4,M,Online Stores & Services,58,135.59,6,1
7437,42800,What happened to MTV?,MTV,4,M,Media,39,138,6,0
7437,91999,Blair Witch Project = Great student film,Blair Witch Project,4,M,Movies,12,44,6,0
7437,51500,The best selection,Wendy's,4,M,Restaurants & Gourmet,84,69,6,1
7478,22801,Better than the first!,Toy Story 2,3,M,Movies,80,143.01,39,1
7478,30200,A+ company,All Advantage,4,M,Online Stores & Services,1,23.08,39,1
7478,30200,Comedy at are childrens expense!,"Simpsons, The",4,M,Kids & Family,64,40,39,0
7478,30200,Fox Is not what it used to be!,FOX,4,M,Media,25,80,39,0
7478,30300,Games pay!,Spedia,4,M,Online Stores & Services,70,58.32,39,1
7478,30800,The good and the ugly!,MyPoints.com,4,M,Online Stores & Services,43,72,39,0
7478,32500,Second Chance!,Spedia,4,M,Online Stores & Services,70,58.32,39,1
1370,12001,"Crouching Tiger, Over-hyped Dragon: An Asian Perspective","Crouching Tiger, Hidden Dragon",4,M,Movies,18,117,23,1
1370,41000,"Ah, Square.  Nice try.",Final Fantasy VIII for PlayStation 1,4,M,Games,27,136.05,23,1
1370,41900,How'd this get here???,"Simpsons, The",4,M,Kids & Family,64,40,23,1
1370,51400,Indonesian Food and a Giant Hack Fest,Gladiator,4,M,Movies,30,65.17,23,1
1370,52300,Unnatural Diuretic,Taco Bell,4,M,Restaurants & Gourmet,74,108.3,23,0
1370,52301,"Shrek: Once Upon a Time, Ugly Ever After",Shrek,4,M,Movies,63,75.14,23,1
1370,52800,The Quest for the Great Comedy Continues,Galaxy Quest,4,M,Movies,29,67,23,0
1370,61200,"Are You A Cynic?  Ah, It'll Touch Your Heart, Anyway.",Final Fantasy VIII for PlayStation 1,4,M,Games,27,136.05,23,1
1370,71000,So Gross it's Scary...,Scary Movie,4,M,Movies,60,53,23,0
1370,71700,Hey... They Didn't Say &quot;FEEL MY WRATH!!&quot;,X-Men,4,M,Movies,86,66.39,23,1
1370,111300,I've Got Your &quot;Something Special&quot; Right Here...,American Airlines,4,M,Hotels & Travel,4,61,23,0
1370,120800,Unbreakable: Through A Looking Glass,Unbreakable,4,M,Movies,82,51.13,23,1
1372,12700,Best Ever?  Must Have? - Final Update,All Advantage,4,M,Online Stores & Services,1,23.08,27,0
1372,30200,Spedia Finally Closes After A Decade,Spedia,4,M,Online Stores & Services,70,58.32,27,0
1372,51401,NetZero vZ4,NetZero,4,M,Online Stores & Services,46,53,27,1
1372,52001,Hang on BlueLight Is Turning Red,BlueLight.com,4,M,Online Stores & Services,15,52,27,0
1372,60400,A Must Have Or Not? - Final Update,All Advantage,4,M,Online Stores & Services,1,23.08,27,0
1372,82602,The Sims Is Great - For Awhile Anyway,The Sims 2: Open for Business for Windows,4,M,Games,79,27,27,1
1372,112102,"MyPoints.com For Rewards, Ohhh Ya!",MyPoints.com,4,M,Online Stores & Services,43,72,27,1
1372,121801,PayPal.com - My New Online Buddy,PayPal,4,M,Personal Finance,52,38,27,1
1372,121901,"Ebay.com - Going, Going, Sold! To The Highest Bidder ",eBay,4,M,Online Stores & Services,88,149,27,0
7497,10501,Priceline yields mixed results,Priceline Flight Reservations,4,M,Online Stores & Services,56,15.42,2,0
7497,11800,"Funny, but not for Kids",Austin Powers: The Spy Who Shagged Me,4,M,Movies,9,111,2,1
7497,50300,If used correctly Seems to work,PayPal,4,M,Personal Finance,52,38,2,1
7497,61300,Kills the Stink,Playtex Diaper Genie System,4,M,Kids & Family,55,12,2,1
7497,122800,Bank of America: Not America's Favorite Bank,Bank of America,4,M,Personal Finance,10,59.21,2,0
7497,122899,Fun Flying,Southwest Airlines,4,M,Hotels & Travel,69,108.69,2,1
7497,122999,Historical Importance make this a must see,Pearl Harbor,4,M,Movies,53,141.75,2,1
7512,12400,&quot;Gotta hook them when they're young&quot;,Dogma,3,F,Movies,22,87.59,2,1
7512,21101,What Lies Beneath[DVD] Review,What Lies Beneath,4,F,Movies,85,145,2,1
7512,41301,Why I like Diablo 2,Diablo 2 - Bestseller Series for Windows,3,F,Games,21,52.51,2,1
7512,52500,Mission Impossible 2 - Cool Stuff,Mission: Impossible II,3,F,Movies,42,144.28,2,1
7512,61900,Philosophically Challenging,Fight Club,4,F,Movies,26,97.53,2,1
7512,112699,South Park Movie = 1 hour of South Park episodes,"South Park: Bigger, Longer & Uncut",3,F,Movies,68,143.11,2,1
7512,112699,Haven't seen this good of a sci-fi since Alien Ressurection,Matrix,3,F,Movies,40,24.51,2,1
7512,122199,Gives you something to think about..,Green Mile,3,F,Movies,33,140,2,1
1393,10501,My Fast Food Get Away,Burger King,4,M,Restaurants & Gourmet,16,49,38,1
1393,11801,Not very educational,Teletubbies,4,M,Kids & Family,76,48.25,38,0
1393,31001,Haunted by Lies,What Lies Beneath,4,M,Movies,85,145,38,1
1393,50501,Funny or Just plain gross?,American Pie,4,M,Movies,6,117.89,38,1
1393,51000,MyPoints + A little effort = Gift Certificates,MyPoints.com,4,M,Online Stores & Services,43,72,38,1
1393,51000,Too Good to be True.... REALLY,X.com,4,M,Personal Finance,87,93.55,38,0
1393,52401,Pay me through PayPal,PayPal,4,M,Personal Finance,52,38,38,1
1393,61800,Making Changes,All Advantage,4,M,Online Stores & Services,1,23.08,38,0
1393,80500,Miles of Entertainment,Green Mile,4,M,Movies,33,140,38,1
1393,110800,"Music, what music?",MTV,4,M,Media,39,138,38,0
1393,110800,Late Night Munchies,Taco Bell,4,M,Restaurants & Gourmet,74,108.3,38,0
1393,110900,Thursday Nights on NBC,NBC,4,M,Media,44,92,38,1
1393,111200,The Good and The Bad,FOX,4,M,Media,25,80,38,0
1393,121601,Take Me To Whoville (All I Want For Christmas Write Off),How the Grinch Stole Christmas,4,M,Movies,34,65,38,1
7651,10601,I'd Rather Watch Sportcenter,Any Given Sunday,4,F,Movies,7,135,18,0
7651,10701,Passionate Brockovich,Erin Brockovich,4,F,Movies,24,129.9,18,1
7651,10900,Mr. Ripley's Boring Adventure,Talented Mr. Ripley,4,F,Movies,75,89,18,0
7651,30200,Nominated-but not &quot;Golden&quot;,Green Mile,4,F,Movies,33,140,18,1
7651,52601,YEAH BABY!,Shrek,4,F,Movies,63,75.14,18,1
7651,52701,Pearl Harbor,Pearl Harbor,4,F,Movies,53,141.75,18,0
7651,60900,Insane Fight Club,Fight Club,4,F,Movies,26,97.53,18,1
7651,61300,Digging Dogma,Dogma,4,F,Movies,22,87.59,18,1
7651,61400,Easy as Pie-PayPal!,PayPal,4,F,Personal Finance,52,38,18,1
7651,70201,Unbreakable,Unbreakable,4,F,Movies,82,51.13,18,0
7651,70400,The Pefect Storm,Perfect Storm,4,F,Movies,54,129.87,18,1
7651,70500,Inventive Malkovich,Being John Malkovich,4,F,Movies,11,52,18,1
1450,12100,I love it. It is great,BlueLight.com,4,M,Online Stores & Services,15,52,21,1
1450,12600,Hot christmas toy that went sour,The Original Furby,3,M,Kids & Family,78,22.38,21,0
1450,12700,It's great when you have sister's ,AOL (America Online),4,M,Online Stores & Services,0,145.84,21,1
1450,12900,Had problems down loading,NetZero,4,M,Online Stores & Services,46,53,21,0
1450,20100,That monkey will drive you nuts,Treeloot.com,4,M,Online Stores & Services,81,94.83,21,0
1450,50100,Home of the yellow arches,McDonald's,4,M,Restaurants & Gourmet,41,30.74,21,1
1450,50400,In 1967 a Whopper was a whopper,Burger King,4,M,Restaurants & Gourmet,16,49,21,0
1454,12200,Don't stay in your room - go out and enjoy!,Las Vegas,4,M,Hotels & Travel,37,35.31,30,1
1454,12200,Welcome to the City (rewritten),New York City,4,M,Hotels & Travel,47,136,30,1
1454,31400,Who can say no to free stuff?,MyPoints.com,4,M,Online Stores & Services,43,72,30,1
1454,40600,"for e auction junkies, PayPal is a great addition",PayPal,4,M,Personal Finance,52,38,30,1
1454,41200,I'm a dork for not doing this sooner!,FreeRide.com,4,M,Online Stores & Services,28,147,30,1
1454,41801,Like Burgers? Eat Here. Don't Like Burgers? Eat Here.,Wendy's,4,M,Restaurants & Gourmet,84,69,30,1
1454,52100,Poor service and boring food... sounds great huh?,Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,30,0
1454,52500,It's an acquired taste!,McDonald's,4,M,Restaurants & Gourmet,41,30.74,30,0
1454,70800,"This is Italian? Um, I don't think so!",Olive Garden,4,M,Restaurants & Gourmet,49,32,30,0
1454,71100,"Yes, the samples are really free!",StartSampling.Com,4,M,Online Stores & Services,72,49,30,0
1454,80300,Now If They Just Do Something About That Food...,American Airlines,4,M,Hotels & Travel,4,61,30,1
1454,101200,A Quick Bite To Eat On-Campus? It's Not Quick Here!,Taco Bell,4,M,Restaurants & Gourmet,74,108.3,30,0
1482,11804,Subway - Not Just for Underground Travel in NYC,Subway,4,F,Restaurants & Gourmet,73,48,23,1
1482,30204,MyPoints: It's one of the Best Free Online Services on the Market,MyPoints.com,4,F,Online Stores & Services,43,72,23,1
1482,40200,Erin Brockovich - Julia's Ticket to the Oscar's,Erin Brockovich,4,F,Movies,24,129.9,23,1
1482,40200,Delta Airlines - Not for Everyone,Delta Air Lines,4,F,Hotels & Travel,20,116,23,0
1482,50400,What a Movie!!!,Sixth Sense,4,F,Movies,65,41.16,23,1
1482,50800,"If I Can Make It Here, I Can Make It Anywhere",New York City,4,F,Hotels & Travel,47,136,23,0
1482,52600,Their Chicken Soft Taco's are Great,Taco Bell,4,F,Restaurants & Gourmet,74,108.3,23,0
1482,52600,5 Piece Nuggets and Taco Salad...Mmmmmmm,Wendy's,4,F,Restaurants & Gourmet,84,69,23,1
1482,52800,Mission Impossible 2?  Try Movie:  Predictable,Mission: Impossible II,4,F,Movies,42,144.28,23,0
1482,52800,"Convenient, but a pain to sign on at times",AOL (America Online),4,F,Online Stores & Services,0,145.84,23,0
1482,53000,McDonald's...When They Were Good!!!,McDonald's,4,F,Restaurants & Gourmet,41,30.74,23,0
1482,61700,Every Man (Or Woman) For Themselves,Southwest Airlines,4,F,Hotels & Travel,69,108.69,23,1
1482,71500,My Stomach Hurts From So Much Laughing!!!,Scary Movie,4,F,Movies,60,53,23,1
1482,73100,Watching As an Outsider,X-Men,4,F,Movies,86,66.39,23,1
1482,80200,Would You Like a Lovely View of the Airport for About 2 Hrs?,United Airlines,4,F,Hotels & Travel,83,119.87,23,0
1482,121400,"No Rules, Just Right...My Kinda Restaurant",Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,23,1
7857,42202,Delta Airlines: Good memories  equal great expectations!,Delta Air Lines,4,F,Hotels & Travel,20,116,24,1
7857,52101,My first flight on United Airlines,United Airlines,4,F,Hotels & Travel,83,119.87,24,0
7857,52101,Pearl Harbor: The Sorrow of a Nation,Pearl Harbor,4,F,Movies,53,141.75,24,1
7857,52601,Pearl Harbor: A Page Torn From History,Pearl Harbor,4,F,Movies,53,141.75,24,1
7857,70200,Almost Perfect Entertainment,Perfect Storm,4,F,Movies,54,129.87,24,1
7857,70300,Why Didn't I Think of That??,Sixth Sense,4,F,Movies,65,41.16,24,1
7857,71200,Roadrunner - Just like the best looking guy you ever dated!,Road Runner (includes MediaOne),4,F,Online Stores & Services,58,135.59,24,1
7857,72601,American Airlines - A great online experience!,American Airlines,4,F,Hotels & Travel,4,61,24,1
7857,102301,American Airlines: Thank you for the extra leg room!,American Airlines,4,F,Hotels & Travel,4,61,24,1
7857,112200,I'd Rather See Dead People,Unbreakable,4,F,Movies,82,51.13,24,0
7857,121900,"Cast Away: Absolutely, Positively a Brilliant Performance By Tom Hanks",Cast Away,4,F,Movies,17,126.5,24,1
1498,12000,Best Quest,Galaxy Quest,4,F,Movies,29,67,27,1
1498,20300,Sunday,Any Given Sunday,4,F,Movies,7,135,27,1
1498,21700,Out With a Whimper,Scream 3,4,F,Movies,61,32,27,0
1498,21801,Stolen Memories,How the Grinch Stole Christmas,4,F,Movies,34,65,27,0
1498,22401,Beneath Ford,What Lies Beneath,4,F,Movies,85,145,27,0
1498,51901,Shreks of Delight,Shrek,4,F,Movies,63,75.14,27,1
1498,52501,Harboring Intent,Pearl Harbor,4,F,Movies,53,141.75,27,0
1498,70501,Scared Stupid,Scary Movie,4,F,Movies,60,53,27,0
1498,110199,Perfect sense,Sixth Sense,4,F,Movies,65,41.16,27,1
1498,110399,The saga continues...,Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,27,1
1498,112399,Toys will be Toys,Toy Story 2,4,F,Movies,80,143.01,27,1
1498,112599,Nightmare Hollow,Sleepy Hollow,4,F,Movies,66,62,27,1
1498,121499,The Longest Mile,Green Mile,4,F,Movies,33,140,27,1
7891,10200,the lame mr ripley,Talented Mr. Ripley,4,F,Movies,75,89,0,0
7891,10500,It Made Me RANDY Baby... Yeah!,Austin Powers: The Spy Who Shagged Me,4,F,Movies,9,111,0,1
7891,10500,Pie fit for consumption!,American Pie,4,F,Movies,6,117.89,0,1
7891,10700,Stupid Park,"South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,0,1
7891,11500,Music Television????,MTV,4,F,Media,39,138,0,0
7891,12600,Another Online Loser,AOL (America Online),4,F,Online Stores & Services,0,145.84,0,0
7891,20200,Spedia Whats the Deal?,Spedia,4,F,Online Stores & Services,70,58.32,0,1
7891,50100,Burger King. King of the Burgers!,Burger King,3,F,Restaurants & Gourmet,16,49,0,1
7891,51500,X.com used to be the best,X.com,4,F,Personal Finance,87,93.55,0,0
7891,51700,Probably the WEIRDEST movie I've seen!,Fight Club,4,F,Movies,26,97.53,0,1
7891,61000,"Priceline.Com, they hook you up but they dont budge",Priceline Flight Reservations,4,F,Online Stores & Services,56,15.42,0,1
7891,71600,Scary Movie Rocked,Scary Movie,4,F,Movies,60,53,0,1
7891,80300,The NEW AllAdvantage!! *Update* 11.24.00,All Advantage,4,F,Online Stores & Services,1,23.08,0,0
7891,123199,Kickin Sundays,Any Given Sunday,4,F,Movies,7,135,0,1
7928,10100,It's Not Scary!,Blair Witch Project,4,F,Movies,12,44,0,0
7928,20600,An American Masterpiece,American Beauty,4,F,Movies,5,59,0,1
7928,22700,Seeing ghosts-with a twist,Sixth Sense,4,F,Movies,65,41.16,0,0
7928,53000,Not Dr. Laura's Apple Pie,American Pie,4,F,Movies,6,117.89,0,1
7928,60800,Strange World Of John Malkovich,Being John Malkovich,4,F,Movies,11,52,0,1
7928,80500,I Was Cheering for the Ghost,What Lies Beneath,4,F,Movies,85,145,0,0
7928,81100,Depp and Burton reunite and that's just fine with me,Sleepy Hollow,4,F,Movies,66,62,0,1
7928,92700,"My name is Dickie Greenleaf, no Tom Ripley,no Dickie ",Talented Mr. Ripley,4,F,Movies,75,89,0,0
7928,112400,Wonderbra+Julia=Great Movie,Erin Brockovich,4,F,Movies,24,129.9,0,1
7928,112600,Are you ready for some football?,Any Given Sunday,4,F,Movies,7,135,0,1
7928,122699,This is just the beginning,J. K. Rowling - Harry Potter and the Sorcerer's Stone,3,F,Books,36,96,0,1
7938,31402,I'm surprised I was able to tear myself away long enough to write this review!,Roller Coaster Tycoon For Windows,4,F,Games,59,90.83,1,1
7938,33100,Still Going Strong,"Simpsons, The",4,F,Kids & Family,64,40,1,1
7938,40300,Don't Pack Anything Valuable!,American Airlines,4,F,Hotels & Travel,4,61,1,0
7938,40600,MT Veto,MTV,4,F,Media,39,138,1,0
7938,80601,Beavis & Butt-Head Meets Dr. Strangelove?,"South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,1,1
7938,111500,The Rebels,United Airlines,4,F,Hotels & Travel,83,119.87,1,0
7938,112100,Imperfect Perfection,Perfect Storm,4,F,Movies,54,129.87,1,1
1504,12800,Never PAY for ecards again!,Blue Mountain Arts eCards,4,M,Online Stores & Services,13,91.29,19,1
1504,20700,Dry and happy!,Huggies Ultra Trim Diapers,4,M,Kids & Family,35,50,19,1
1504,32100,Where's the PRICE??,Priceline Flight Reservations,4,M,Online Stores & Services,56,15.42,19,0
1504,42300,...and this one time...at band camp...,American Pie,4,M,Movies,6,117.89,19,1
1504,51200,Recycled hamburger patties!,Wendy's,4,M,Restaurants & Gourmet,84,69,19,0
1504,51700,"Ah, CRUMB! Did I go in the wrong bathroom??",Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,19,1
1504,120300,Great movie..for a prepubescent boy!,Unbreakable,4,M,Movies,82,51.13,19,0
1526,11900,THAT 70s SHOW - A BLAST FROM THE PAST,FOX,4,F,Media,25,80,20,1
1526,60601,THE SUBWAY HAS SURFACED,Subway,4,F,Restaurants & Gourmet,73,48,20,1
1526,100200,I'LL TAKE MANHATTAN,New York City,4,F,Hotels & Travel,47,136,20,1
1526,100400,GOOD MEAL / GOOD PRICE,Wendy's,4,F,Restaurants & Gourmet,84,69,20,1
1526,100400,OUTBACK in my backyard,Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,20,1
1526,102600,THE WEST WING SOARS IN ALL DIRECTIONS,NBC,4,F,Media,44,92,20,1
1526,102800,IT'S MORE LIKE DIS-ADVANTAGE,All Advantage,4,F,Online Stores & Services,1,23.08,20,0
1537,10900,No more late fees,NetFlix,4,F,Online Stores & Services,45,94.54,17,1
1537,11100,NetFlix Marquee: a great program just got better(again 2/15),NetFlix,4,F,Online Stores & Services,45,94.54,17,1
1537,11300,"South Park: Bigger, Longer, & Uncut: Bill Gates gets his....","South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,17,1
1537,22500,Beamed me $10 over and over again,PayPal,4,F,Personal Finance,52,38,17,1
1537,111900,Dear Mr. Harris,X.com,4,F,Personal Finance,87,93.55,17,0
1537,120299,"50,000 points (about $500) and counting, (3/14/2000) ",MyPoints.com,4,F,Online Stores & Services,43,72,17,1
1537,122499,Unbelievable Deal - note:$20 sign on bonus ended 2/18,X.com,4,F,Personal Finance,87,93.55,17,1
1254,12200,JAWS 99,Deep Blue Sea,4,M,Movies,19,58.91,10,0
1254,12600,?Sense?sational,Sixth Sense,4,M,Movies,65,41.16,10,1
1254,12700,Best Movie of '99,Matrix,4,M,Movies,40,24.51,10,1
1254,20500,Scream Again,Scream 3,4,M,Movies,61,32,10,0
1254,40600,The Saga Continues...,Star Wars Episode I: The Phantom Menace,4,M,Movies,71,23,10,1
1254,52500,Mission Delivers,Mission: Impossible II,4,M,Movies,42,144.28,10,1
1254,70200,Gibson's Patriot is Bloody Marvelous,Patriot,3,M,Movies,51,73.65,10,1
1254,70300,Talented Indeed,Talented Mr. Ripley,3,M,Movies,75,89,10,1
1254,71600,X-ceptional Comic Adaptation,X-Men,3,M,Movies,86,66.39,10,1
1254,72600,Beneath Is An Above Average Thriller,What Lies Beneath,4,M,Movies,85,145,10,1
8141,50104,Another Comic Book is Brought to Life in X-Men,X-Men,4,M,Movies,86,66.39,15,1
8141,51705,Anakin Skywalker's Journey Begins in Star Wars Episode I: The Phantom Menace,Star Wars Episode I: The Phantom Menace,4,M,Movies,71,23,15,1
8141,51804,Shrek - A Different Sort of Fairytale,Shrek,4,M,Movies,63,75.14,15,1
8141,52703,Harry Potter and the Sorcerer's Stone - The Book That Started It All,J. K. Rowling - Harry Potter and the Sorcerer's Stone,4,M,Books,36,96,15,1
8141,62009,"Sex With Food, Nudity, and Virgins - American Pie",American Pie,4,M,Movies,6,117.89,15,1
8141,72301,Hitchcock Style Thriller,What Lies Beneath,4,M,Movies,85,145,15,1
8141,80606,Buzz and Woody are Back in Pixar's Toy Story 2,Toy Story 2,4,M,Movies,80,143.01,15,1
8141,81406,Sigourney Weaver Got Sexy and Blonde to Deal With Aliens in Galaxy Quest,Galaxy Quest,4,M,Movies,29,67,15,1
